3
214.000000	119.000000	136.000000	1	36.570488	28.098274	8.770864	-0.147613	-0.292208	0.944894	0.979288	0.090682	0.181029	-0.138583	0.952046	0.272770	
213.000000	120.000000	136.000000	1	40.890858	29.307686	12.137609	-0.171610	-0.323920	0.930390	0.983732	-0.005428	0.179559	-0.053112	0.946069	0.319583	
216.000000	120.000000	137.000000	1	39.221603	30.025406	9.796360	0.084768	0.140805	-0.986402	0.777830	0.609358	0.153828	0.622732	-0.780292	-0.057868	
217.000000	120.000000	137.000000	1	37.253700	29.591614	8.008383	0.078492	0.157241	-0.984436	0.657608	0.734004	0.169673	0.749260	-0.660691	-0.045789	
218.000000	120.000000	137.000000	1	34.847637	28.248072	6.789739	-0.069897	-0.174931	0.982096	-0.530975	-0.826928	-0.185083	0.844500	-0.534405	-0.035084	
214.000000	121.000000	137.000000	1	45.371700	31.897387	14.581139	-0.070960	-0.160504	0.984481	0.885719	0.443793	0.136194	0.458766	-0.881638	-0.110670	
215.000000	121.000000	137.000000	1	44.501076	32.780933	12.448576	0.083334	0.176296	-0.980803	0.778203	0.603267	0.174555	-0.622459	0.777810	0.086921	
216.000000	121.000000	137.000000	1	42.820862	32.938091	10.418024	-0.076180	-0.183055	0.980147	0.683120	0.706476	0.185038	0.726322	-0.683654	-0.071229	
217.000000	121.000000	137.000000	1	40.529346	31.440302	9.506927	0.052652	0.180218	-0.982216	0.557250	0.810897	0.178655	0.828674	-0.556747	-0.057731	
212.000000	122.000000	137.000000	1	48.521198	29.462305	19.926195	-0.041693	-0.166013	0.985242	0.943025	0.319255	0.093701	0.330099	-0.933014	-0.143244	
213.000000	122.000000	137.000000	1	49.095852	32.407421	17.571989	-0.063345	-0.186071	0.980492	0.853545	0.499008	0.149842	0.517154	-0.846386	-0.127211	
214.000000	122.000000	137.000000	1	48.743763	34.325981	15.295779	-0.078034	-0.200994	0.976480	0.797638	0.574992	0.182095	0.598068	-0.793086	-0.115451	
215.000000	122.000000	137.000000	1	47.509380	34.785107	13.613636	0.070674	0.209404	-0.975272	0.724951	0.660794	0.194416	-0.685165	0.720764	0.105106	
216.000000	122.000000	137.000000	1	45.535126	33.786915	12.616903	-0.040635	-0.201742	0.978595	0.619101	0.763658	0.183140	0.784259	-0.613291	-0.093867	
210.000000	123.000000	137.000000	1	47.178158	26.183664	21.722395	-0.050465	-0.183521	0.981720	0.612244	-0.782295	-0.114769	-0.789057	-0.595260	-0.151838	
211.000000	123.000000	137.000000	1	49.593395	27.204407	23.210644	-0.067634	-0.201796	0.977090	-0.778861	-0.601374	-0.178113	0.623539	-0.773063	-0.116497	
212.000000	123.000000	137.000000	1	51.024414	31.538523	20.479029	-0.080607	-0.218302	0.972547	0.790455	0.580386	0.195791	-0.607193	0.784536	0.125774	
213.000000	123.000000	137.000000	1	51.402241	34.116028	18.538170	-0.082808	-0.230181	0.969618	0.775440	0.596259	0.207772	0.625968	-0.769086	-0.129117	
214.000000	123.000000	137.000000	1	50.727859	35.250195	17.124809	-0.076303	-0.238227	0.968208	0.746035	0.630599	0.213952	0.661520	-0.738642	-0.129609	
215.000000	123.000000	137.000000	1	49.098724	34.735355	16.494381	-0.042083	-0.238882	0.970136	0.682370	0.702385	0.202552	0.729795	-0.670515	-0.133448	
226.000000	123.000000	138.000000	1	18.464088	12.616968	5.900572	-0.031857	-0.012583	0.999413	-0.041724	-0.999032	-0.013908	-0.998621	0.042143	-0.031301	
227.000000	123.000000	138.000000	1	16.421692	11.600090	4.856550	-0.026726	-0.016143	0.999512	-0.240576	-0.970378	-0.022106	-0.970262	0.241050	-0.022050	
228.000000	123.000000	138.000000	1	14.518381	11.207151	3.333700	-0.022345	-0.019592	0.999558	-0.326145	-0.944967	-0.025813	-0.945055	0.326578	-0.014726	
209.000000	124.000000	137.000000	1	45.496136	28.020403	18.205637	-0.080549	-0.227749	0.970382	0.235205	-0.950396	-0.203535	0.968602	0.211844	0.130121	
210.000000	124.000000	137.000000	1	48.649990	27.146540	22.536787	-0.098067	-0.237148	0.966511	-0.209831	-0.944432	-0.253021	0.972807	-0.227617	0.042857	
211.000000	124.000000	137.000000	1	50.873196	30.070196	22.276251	-0.112647	-0.253673	0.960708	-0.646890	-0.715173	-0.264691	0.754218	-0.651289	-0.083536	
212.000000	124.000000	137.000000	1	51.962959	33.190834	20.984335	-0.112962	-0.272993	0.955361	-0.715319	-0.644995	-0.268886	0.689607	-0.713762	-0.122417	
213.000000	124.000000	137.000000	1	51.914768	34.872196	20.181242	-0.088089	-0.271323	0.958448	0.732199	0.634733	0.246979	-0.675370	0.723531	0.142750	
214.000000	124.000000	137.000000	1	50.752338	35.001854	20.020933	-0.050414	-0.256320	0.965277	0.710201	0.670336	0.215093	0.702192	-0.696384	-0.148244	
215.000000	124.000000	138.000000	1	49.942970	32.998310	19.780554	-0.204667	-0.268615	0.941253	-0.530775	-0.777502	-0.337296	0.822429	-0.568627	0.016555	
216.000000	124.000000	138.000000	1	48.422737	32.484303	17.193138	-0.171541	-0.256274	0.951261	-0.308765	-0.902941	-0.298936	0.935541	-0.344996	0.075763	
225.000000	124.000000	138.000000	1	20.939583	17.047007	3.960938	-0.032077	-0.040968	0.998645	-0.056612	-0.997481	-0.042738	-0.997881	0.057907	-0.029677	
226.000000	124.000000	138.000000	1	18.702440	14.421594	4.328103	-0.028012	-0.028179	0.999210	-0.125027	-0.991654	-0.031471	-0.991758	0.125810	-0.024255	
227.000000	124.000000	138.000000	1	16.633106	12.685114	3.980898	-0.021920	-0.020313	0.999553	-0.131745	-0.991016	-0.023029	-0.991041	0.132191	-0.019047	
228.000000	124.000000	138.000000	1	14.708074	12.018509	2.712325	-0.014729	-0.016261	0.999759	-0.049390	-0.998635	-0.016970	-0.998671	0.049628	-0.013906	
229.000000	124.000000	138.000000	1	12.905512	11.646065	1.274319	-0.009287	-0.017531	0.999803	0.015211	-0.999733	-0.017389	-0.999841	-0.015046	-0.009552	
208.000000	125.000000	137.000000	1	42.206558	29.743059	13.138981	0.124098	0.280500	-0.951798	0.079663	-0.958933	-0.272216	0.989067	0.042042	0.141347	
209.000000	125.000000	137.000000	1	45.767529	28.691317	18.543715	-0.144776	-0.289031	0.946309	-0.071202	-0.950863	-0.301315	0.986899	-0.111002	0.117082	
210.000000	125.000000	137.000000	1	48.508095	29.242638	21.768190	-0.151252	-0.289301	0.945213	-0.412070	-0.850715	-0.326317	0.898510	-0.438850	0.009460	
211.000000	125.000000	137.000000	1	50.159863	31.667587	22.436060	-0.154828	-0.285860	0.945681	-0.654804	-0.687076	-0.314894	0.739770	-0.667990	-0.080804	
212.000000	125.000000	138.000000	1	51.084290	34.050507	21.940817	-0.081369	-0.233446	0.968959	-0.723613	-0.654707	-0.218500	0.685393	-0.718931	-0.115652	
213.000000	125.000000	138.000000	1	52.107285	34.171265	21.417971	-0.116496	-0.246437	0.962132	-0.701325	-0.665524	-0.255382	0.703258	-0.704518	-0.095302	
214.000000	125.000000	138.000000	1	52.015579	33.117180	21.149641	-0.141042	-0.250496	0.957789	-0.615150	-0.735854	-0.283038	0.775692	-0.629104	-0.050306	
215.000000	125.000000	138.000000	1	50.875202	31.614496	20.522989	-0.135057	-0.233036	0.963044	-0.409316	-0.872018	-0.268412	0.902341	-0.430440	0.022387	
216.000000	125.000000	138.000000	1	48.712582	31.924358	17.542414	-0.105178	-0.216834	0.970526	-0.096683	-0.969086	-0.226990	0.989742	-0.117708	0.080962	
224.000000	125.000000	138.000000	1	23.089630	20.017874	3.124012	-0.039764	-0.095579	0.994627	-0.102384	-0.989786	-0.099207	0.993950	-0.105778	0.029572	
225.000000	125.000000	138.000000	1	20.697136	16.831202	3.915867	-0.033482	-0.053958	0.997982	-0.146372	-0.987510	-0.058303	-0.988663	0.148029	-0.025166	
226.000000	125.000000	138.000000	1	18.490513	13.662980	4.868968	-0.025620	-0.026443	0.999322	-0.109113	-0.993604	-0.029089	-0.993699	0.109785	-0.022571	
227.000000	125.000000	138.000000	1	16.437407	11.331352	5.136469	-0.019354	-0.011991	0.999741	0.062276	-0.998001	-0.010765	-0.997871	-0.062051	-0.020062	
209.000000	126.000000	138.000000	1	44.933956	29.792086	17.689846	0.058463	-0.214628	0.974945	0.396954	0.901085	0.174565	0.915975	-0.376802	-0.137877	
210.000000	126.000000	138.000000	1	47.890171	31.137913	19.679134	0.012333	-0.223208	0.974693	0.574287	0.799548	0.175833	0.818561	-0.557585	-0.138047	
211.000000	126.000000	138.000000	1	50.242088	32.436398	20.536808	-0.038338	-0.223598	0.973927	0.678675	0.709540	0.189614	0.733438	-0.668249	-0.124548	
212.000000	126.000000	138.000000	1	51.801754	32.854542	21.065372	-0.070244	-0.209274	0.975331	-0.735771	-0.649349	-0.192320	0.673578	-0.731129	-0.108365	
213.000000	126.000000	138.000000	1	52.279930	32.077450	21.771749	-0.084533	-0.199167	0.976313	-0.733956	-0.650242	-0.196198	0.673916	-0.733156	-0.091213	
214.000000	126.000000	138.000000	1	51.706612	30.295561	22.525526	-0.090775	-0.191954	0.977197	-0.622101	-0.755308	-0.206157	0.777657	-0.626629	-0.050852	
215.000000	126.000000	138.000000	1	50.158783	29.068846	21.878794	-0.079702	-0.181299	0.980193	-0.159522	-0.968328	-0.192075	0.983972	-0.171671	0.048256	
223.000000	126.000000	138.000000	1	24.898357	20.497215	4.457143	0.040455	0.093517	-0.994795	-0.082737	-0.991878	-0.096608	-0.995750	0.086215	-0.032389	
208.000000	127.000000	138.000000	1	40.816513	30.294865	11.299822	-0.027981	0.187814	-0.981806	0.377830	0.911314	0.163561	0.925452	-0.366379	-0.096461	
209.000000	127.000000	138.000000	1	44.335274	30.648870	14.784456	0.013768	-0.180749	0.983433	0.534321	0.832655	0.145556	0.845169	-0.523465	-0.108042	
210.000000	127.000000	138.000000	1	47.234108	31.106241	17.377518	-0.007723	-0.179588	0.983712	0.655531	0.741965	0.140601	0.755129	-0.645939	-0.111996	
211.000000	127.000000	138.000000	1	49.341419	31.314688	19.256454	-0.030390	-0.174265	0.984230	0.743767	0.653882	0.138740	0.667747	-0.736254	-0.109741	
212.000000	127.000000	138.000000	1	50.527618	30.794456	20.829594	-0.045906	-0.162940	0.985568	0.811263	0.569596	0.131957	0.582876	-0.805613	-0.106039	
213.000000	127.000000	138.000000	1	50.711460	29.190098	22.449633	-0.052835	-0.151355	0.987066	0.860719	0.494279	0.121864	0.506331	-0.856025	-0.104159	
214.000000	127.000000	138.000000	1	49.922775	26.118687	24.566982	-0.052161	-0.141855	0.988512	0.914625	0.390613	0.104317	-0.400924	0.909559	0.109369	
208.000000	128.000000	138.000000	1	38.985844	30.670090	8.771598	0.008934	0.158238	-0.987361	0.529141	0.837081	0.138941	0.848487	-0.523694	-0.076252	
209.000000	128.000000	138.000000	1	42.323891	30.538399	12.399837	-0.007453	-0.142076	0.989828	0.646361	0.754591	0.113178	0.762995	-0.640630	-0.086208	
210.000000	128.000000	138.000000	1	45.036392	30.508179	15.225885	-0.014958	-0.136523	0.990524	0.748306	0.655519	0.101650	0.663185	-0.742735	-0.092356	
211.000000	128.000000	138.000000	1	46.935596	29.920103	17.734407	-0.022174	-0.129969	0.991270	0.840748	0.534089	0.088833	0.540972	-0.835378	-0.097428	
212.000000	128.000000	138.000000	1	47.941807	28.920717	19.716852	-0.026734	-0.121164	0.992272	0.934936	0.348295	0.067719	0.353809	-0.929521	-0.103969	
213.000000	128.000000	138.000000	1	47.974926	27.737438	20.876457	-0.027818	-0.112874	0.993220	0.999077	0.029384	0.031322	0.032720	-0.993174	-0.111953	
214.000000	128.000000	138.000000	1	47.101307	27.602890	20.055109	-0.022025	-0.108564	0.993846	0.865851	-0.499053	-0.035326	-0.499817	-0.859744	-0.104992	
209.000000	129.000000	138.000000	1	39.395824	30.637627	9.174129	0.022754	0.108484	-0.993838	0.765779	0.637180	0.087085	0.642701	-0.763042	-0.068576	
210.000000	129.000000	138.000000	1	41.865730	30.098234	12.237217	-0.018225	-0.099899	0.994831	0.850362	0.521789	0.067975	0.525882	-0.847205	-0.075441	
211.000000	129.000000	138.000000	1	43.555439	29.301548	14.748000	-0.015722	-0.093440	0.995501	0.936072	0.348587	0.047503	0.351458	-0.932607	-0.081986	
212.000000	129.000000	138.000000	1	44.400555	28.810873	16.082094	-0.013020	-0.087577	0.996073	0.995725	0.089965	0.020926	0.091445	-0.992087	-0.086031	
