3
258.000000	103.000000	175.402130	1	200.646484	174.318130	61.155853	0.196316	0.849574	0.489575	0.503193	0.341243	-0.793946	0.841580	-0.402215	0.360508	
258.000000	103.000000	141.851410	1	591.977966	486.766968	189.469742	-0.426905	-0.879431	0.210602	0.111375	0.179985	0.977344	0.897412	-0.440689	-0.021110	
258.000000	103.000000	146.300690	1	578.506531	486.087219	188.606369	0.479083	0.872188	-0.098834	0.225926	-0.231328	-0.946280	0.848197	-0.431017	0.307875	
258.000000	103.000000	151.624329	1	526.969604	442.560059	161.765305	0.463679	0.885554	0.028214	0.561466	-0.269054	-0.782538	0.685389	-0.378687	0.621963	
258.000000	103.000000	136.271774	1	542.662964	461.796722	145.011032	0.311144	0.903148	-0.295825	-0.462124	-0.128216	-0.877498	0.830440	-0.409736	-0.377473	
259.000000	103.000000	175.473007	1	193.097137	168.796738	54.923634	0.216479	0.873118	0.436809	0.474632	0.296864	-0.828612	0.853148	-0.386700	0.350144	
259.000000	103.000000	142.124207	1	565.031006	463.154297	171.351181	-0.414367	-0.892335	0.178995	0.090264	0.155411	0.983717	0.905623	-0.423777	-0.016148	
259.000000	103.000000	146.760666	1	551.788696	458.291565	169.878357	0.460633	0.883249	-0.087685	0.245038	-0.221496	-0.943873	0.853096	-0.413293	0.318458	
259.000000	103.000000	152.201721	1	498.029266	414.274841	144.336670	0.456010	0.889945	0.007279	0.560205	-0.280676	-0.779353	0.691538	-0.359470	0.626543	
259.000000	103.000000	136.333511	1	514.489807	441.820465	128.322510	0.313814	0.915242	-0.252691	-0.441320	-0.095040	-0.892303	0.840689	-0.391535	-0.374090	
260.000000	103.000000	175.543869	1	185.246979	162.503525	48.992401	0.235907	0.894031	0.380864	0.444336	0.249320	-0.860469	0.864242	-0.372222	0.338433	
260.000000	103.000000	142.397003	1	537.096619	440.178406	153.440018	-0.399769	-0.903944	0.151884	0.071956	0.134241	0.988333	0.913787	-0.406034	-0.011378	
260.000000	103.000000	147.220642	1	523.521545	431.521149	151.724136	0.441361	0.893739	-0.080199	0.259776	-0.212810	-0.941928	0.858905	-0.394896	0.326097	
260.000000	103.000000	152.779114	1	468.346436	386.626129	128.428726	0.444817	0.895574	-0.009255	0.559318	-0.285845	-0.778111	0.699501	-0.340941	0.628059	
260.000000	103.000000	136.395248	1	486.480347	421.306610	112.499474	0.314954	0.925573	-0.210046	-0.420713	-0.062230	-0.905057	0.850767	-0.373420	-0.369801	
261.000000	103.000000	175.614731	1	177.544998	155.649445	43.758430	0.255511	0.912134	0.320508	0.414036	0.196339	-0.888834	0.873664	-0.359809	0.327489	
261.000000	103.000000	142.669800	1	508.357635	417.879211	135.857773	-0.383476	-0.914646	0.127941	0.055663	0.115390	0.991760	0.921872	-0.387438	-0.006663	
261.000000	103.000000	147.680603	1	494.191528	405.870575	134.385330	0.420868	0.904119	-0.073750	0.270750	-0.202797	-0.941046	0.865774	-0.376088	0.330141	
261.000000	103.000000	153.356506	1	438.235474	359.543518	114.142807	0.430126	0.902525	-0.020977	0.558801	-0.284419	-0.779004	0.709037	-0.323348	0.626668	
261.000000	103.000000	136.456970	1	458.714050	400.363770	97.628906	0.314322	0.934189	-0.168798	-0.400296	-0.030802	-0.915868	0.860793	-0.355447	-0.364270	
239.000000	104.000000	173.615250	1	277.901611	196.296631	155.384323	0.006628	-0.630571	-0.776103	0.970632	-0.182586	0.156638	0.240477	0.754349	-0.610842	
